word	female	male	total	skewness	pct_f	pct_m	chi2	p	pmi_f	pmi_m
encontrar	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
vizinho	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
tártaros	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
presença	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
época	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
josé	0	10	10	-1.0	0.0	0.014684287812041116	1.2921822405046905	0.2556461807086502	-inf	0.30445100224307314
arquidiocesano	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
passagem	0	7	7	-1.0	0.0	0.010279001468428781	0.6469046132665924	0.42122153981261423	-inf	0.30445100224307287
conjunto	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
conversar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
jovem	0	10	10	-1.0	0.0	0.014684287812041116	1.2921822405046905	0.2556461807086502	-inf	0.30445100224307314
ponte	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
grandioso	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
romancista	0	9	9	-1.0	0.0	0.013215859030837005	1.0713651757765925	0.30063728844183724	-inf	0.30445100224307287
partir	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
retorno	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
conto	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
novela	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
livro	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
curiosidade	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
1	0	28	28	-1.0	0.0	0.041116005873715125	5.587601377904219	0.018088048719870436	-inf	0.30445100224307287
editora	0	16	16	-1.0	0.0	0.023494860499265784	2.6765758286680126	0.10183448140536602	-inf	0.30445100224307287
autor	0	15	15	-1.0	0.0	0.022026431718061675	2.4410046516911224	0.11820050097622956	-inf	0.30445100224307314
expor	0	9	9	-1.0	0.0	0.013215859030837005	1.0713651757765925	0.30063728844183724	-inf	0.30445100224307287
sentimento	0	32	32	-1.0	0.0	0.04698972099853157	6.5846653697131625	0.010286095023229072	-inf	0.30445100224307287
arte	0	17	17	-1.0	0.0	0.024963289280469897	2.913530682180196	0.08783938443416593	-inf	0.30445100224307287
antecipadora	0	7	7	-1.0	0.0	0.010279001468428781	0.6469046132665924	0.42122153981261423	-inf	0.30445100224307287
escolar	0	7	7	-1.0	0.0	0.010279001468428781	0.6469046132665924	0.42122153981261423	-inf	0.30445100224307287
cognome	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
arierep	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
dor	0	12	12	-1.0	0.0	0.01762114537444934	1.7445606196365737	0.1865620020567524	-inf	0.30445100224307314
amor	0	11	11	-1.0	0.0	0.016152716593245228	1.516853226130393	0.2180963157133286	-inf	0.30445100224307287
ouvir	0	10	10	-1.0	0.0	0.014684287812041116	1.2921822405046905	0.2556461807086502	-inf	0.30445100224307314
pendor	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
palavra	0	16	16	-1.0	0.0	0.023494860499265784	2.6765758286680126	0.10183448140536602	-inf	0.30445100224307287
lição	0	9	9	-1.0	0.0	0.013215859030837005	1.0713651757765925	0.30063728844183724	-inf	0.30445100224307287
início	0	9	9	-1.0	0.0	0.013215859030837005	1.0713651757765925	0.30063728844183724	-inf	0.30445100224307287
vendedor	0	14	14	-1.0	0.0	0.020558002936857563	2.206985479710305	0.1373869040898333	-inf	0.30445100224307287
peixe	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
produto	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
cioba	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
fruto	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
