title	author	publication_year	author_gender	century	id	number_of_sentences	number_of_words	corpus
Um para o outro	Machado de Assis							Obras
Comentários da semana	Machado de Assis							Obras
cronicas do Dr. Semana	Machado de Assis							Obras
cronicas (O Futuro)	Machado de Assis							Obras
Ao acaso	Machado de Assis							Obras
Badaladas	Machado de Assis							Obras
História dos Trinta Dias	Machado de Assis							Obras
O jornal e o livro	Machado de Assis							Obras
A reforma pelo jornal	Machado de Assis							Obras
Aquarelas	Machado de Assis							Obras
O Visconde de Castilho	Machado de Assis							Obras
Cherchez la femme	Machado de Assis							Obras
José de Alencar	Machado de Assis							Obras
Joaquim Serra	Machado de Assis							Obras
O futuro dos argentinos	Machado de Assis							Obras
Henrique Chaves	Machado de Assis							Obras
Henrique Lombaerts	Machado de Assis							Obras
Os trabalhadores do mar	Machado de Assis							Obras
Oliver Twist	Machado de Assis							Obras
Suplício de uma mulher	Machado de Assis							Obras
A afilhada	Manuel de Oliveira Paiva							Obras
Contos	Manuel de Oliveira Paiva							Obras
Amar, verbo intransitivo	Mário de Andrade							Obras
Os filhos da Candinha	Mário de Andrade							Obras
Úrsula	Maria Firmina dos Reis							Obras
Ao Entardecer	Visconde de Taunay							Obras
No declínio	Visconde de Taunay							Obras
A retirada da Laguna, narrativa de campanha	Visconde de Taunay							Obras
Poemas Escolhidos	Cláudio Manoel da Costa							Obras
Coletânea de Obras	Alvarenga Peixoto							Obras
Poemas Satíricos	Gregório de Matos							Obras
Poemas Religiosos	Gregório de Matos							Obras
Poemas Líricos	Gregório de Matos							Obras
Sonetos e poemas	Alberto de Oliveira							Obras
Miss Kate	Cosme Velho							Obras
Novelas Doidas	Viriato Correia							Obras
Canaã	Graça Aranha							Obras
Minaretes	Viriato Correia							Obras
Esfinge	Coelho Neto							Obras
A esmo	Raul de Azevedo							Obras
A escrava	Maria Firmina dos Reis							Obras
Tríplice Aliança	Raul de Azevedo							Obras
Gupeva	Maria Firmina dos Reis							Obras
O Tupinambá	Souza Lima							Obras
Pombos de Maomé	Humberto de Campos							Obras
Coisas da vida	Alfredo de Assis							Obras
Rei negro	Coelho Neto							Obras
À margem da história	Euclides da Cunha							Obras
O paroara: scenas da vida cearense e amazonica	Rodolpho Theophilo							Obras
O cacaolista: scenas da vida do Amazonas	Inglês de Sousa							Obras
A carteira de um neurastênico	Antonio Lobo							Obras
A viagem maravilhosa	Graça Aranha							Obras
Às quintas	Coelho Neto							Obras
A Funda de Davi	Humberto de Campos							Obras
O Ermitão da Glória	José de Alencar							Obras
Canteiro de saudades	Coelho Neto							Obras
Simá: Romance Histórico do Alto Amazonas	Lourenço da Silva Araújo Amazonas							Obras
Inverno em flor	Coelho Neto							Obras
Baú velho	Viriato Correia							Obras
O brigue flibusteiro	Virgílio Várzea							Obras
Adelaide de Sargans	Caetano Alves de Sousa Filgueiras							Obras
O morto	Coelho Neto							Obras
"Últimas crônicas "	Humberto de Campos							Obras
Paulo	Bruno Seabra							Obras
O bandido do Rio das Mortes	Bernardo Guimarães							Obras
Maurício	Bernardo Guimarães							Obras
Jovens interessantes	Paulina Filadélfia							Obras
Ida	Viriato Bandeira Duarte							Obras
A noiva do paladino	Virgílio Várzea							Obras
Rose-Castle	Virgílio Várzea							Obras
Novelas paulistanas	Alcântara Machado							Obras
Treva	Coelho Neto							Obras
Os franceses no Rio de Janeiro	Moreira de Azevedo							Obras
Arca açoriana	Almiro Caldeira de Andrade							Obras
George Marcial	Virgílio Várzea							Obras
Vale de Josafá	Humberto de Campos							Obras
A luta	Emília Bandeira de Melo							Obras
As minas de prata	José de Alencar							Obras
Luzia Homem	Domingos Olímpio							Obras
Mota Coqueiro	José do Patrocínio							Obras
Numa e a Ninfa	Lima Barreto							Obras
O subterrâneo do morro do castelo	Lima Barreto							Obras
A cruz de fogo	José da Rocha Leão							Obras
Histórias para gente alegre: A família Agulha	Luís Guimarães Júnior							Obras
Os papéis do coronel	Harry Laus							Obras
Statira, e Zoroastes	Lucas José de Alvarenga							Obras
Vindita braba	Othon Gama d'Eça							Obras
Lição Póstuma	Emília Moncorvo Bandeira de Melo							Obras
A caolha	Júlia Lopes de Almeida							Obras
As Três Idades	Cândida Fortes Brandão							Obras
