word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u
tiranizar	3	4	0	7	0.20115673583897192	1.7530429904576026e-05	1.165881639695938e-05	1.696969696969697	0.19268475194899556	0.44395377030355	0.03607821381152452	0.0
repudiar	3	2	0	5	0.5009033733228535	1.7530429904576026e-05	5.82940819847969e-06	1.9047619047619047	0.16754627748861323	0.7804260069247629	-0.320596730127208	0.0
cabecear	1	4	0	5	-0.33226159289692997	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.37255045043273727	0.0
incendiar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
extremar	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
florescer	4	2	0	6	0.6007707857278664	2.33739065394347e-05	5.82940819847969e-06	3.375	0.06619257972219346	0.8857865225825892	-0.5029182869211625	0.0
contrastar	4	3	0	7	0.45550114145868076	2.33739065394347e-05	8.744112297719536e-06	3.1500000000000004	0.07592696298255786	0.7316358427553309	-0.2516038586402564	0.0
desencaminhar	8	4	0	12	0.6007707857278664	4.67478130788694e-05	1.165881639695938e-05	9.1875	0.0024367348089890124	0.8857865225825892	-0.5029182869211625	0.0
apelar	3	16	0	19	-0.45358871995243355	1.7530429904576026e-05	4.663526558783752e-05	1.4476190476190476	0.22891038099626254	-0.5545750598075772	0.42384374482028797	0.0
obrar	4	2	0	6	0.6007707857278664	2.33739065394347e-05	5.82940819847969e-06	3.375	0.06619257972219346	0.8857865225825892	-0.5029182869211625	0.0
grafar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
incutir	4	2	0	6	0.6007707857278664	2.33739065394347e-05	5.82940819847969e-06	3.375	0.06619257972219346	0.8857865225825892	-0.5029182869211625	0.0
reconstruir	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0
acrescer	2	2	0	4	0.33440421299096296	1.168695326971735e-05	5.82940819847969e-06	0.6666666666666666	0.4142161782425251	0.5981044501308083	-0.09745317881299817	0.0
saltear	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
gargantear	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0
ultrapassar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
prevaricar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
adejar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
alar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
assoberbar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
espraiar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
cintilar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
sulcar	1	7	0	8	-0.554721756256469	5.843476634858675e-06	2.0402928694678917e-05	0.0	1.0	-0.7881899109890823	0.4621626091224245	0.0
morigerar	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
caturrar	0	7	2	9	-1.0	0.0	2.0402928694678917e-05	0.18262987012987014	0.6691228454457285	0.0	0.3443795734660409	0.24523411784821955
tornear	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0
ostentar	8	12	0	20	0.144037566826085	4.67478130788694e-05	3.497644919087814e-05	7.65625	0.005657597815064362	0.37496089881659855	0.08486837798095634	0.0
rutilar	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0
ascender	1	1	0	2	0.33440421299096296	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.09745317881299817	0.0
