word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
recatar	2	1	0	3	0.7348406649215092	0.0001245717844908	1.9040003046400487e-05	0.75	0.3864762307712325	1.2384870614389938	-0.6398528811983791	0.0	17th
tributar	2	1	0	3	0.7348406649215092	0.0001245717844908	1.9040003046400487e-05	0.75	0.3864762307712325	1.2384870614389938	-0.6398528811983791	0.0	17th
aumentar	2	4	0	6	0.2411764010823457	0.0001245717844908	7.616001218560195e-05	0.6000000000000001	0.4385780260809997	0.5453398808790485	0.0532942993615662	0.0	17th
cansar	1	9	0	10	-0.4668351808990132	6.228589224540641e-05	0.0001713600274176	0.0	1.0	-0.6586329234468874	0.3533988918119042	0.0	17th
inquirir	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
lucrar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
arrematar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
consistir	5	3	0	8	0.6900279949802105	0.000311429461227	5.712000913920146e-05	4.654545454545454	0.0309714316508462	1.1739485403014227	-0.5220698455419955	0.0	17th
apanhar	5	7	0	12	0.400597349262647	0.000311429461227	0.0001332800213248	4.042105263157895	0.0443784273454869	0.7684834321932583	-0.0802370932629564	0.0	17th
prendar	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
assinar	1	6	0	7	-0.2943144486768648	6.228589224540641e-05	0.0001142400182784	0.0	1.0	-0.3019579795081551	0.3046087276424724	0.0	17th
igualar	1	6	0	7	-0.2943144486768648	6.228589224540641e-05	0.0001142400182784	0.0	1.0	-0.3019579795081551	0.3046087276424724	0.0	17th
mover	1	11	0	12	-0.5415535556855181	6.228589224540641e-05	0.0002094400335104	0.0	1.0	-0.8409544802408421	0.3717480304801009	0.0	17th
valer	10	9	0	19	0.568481644903353	0.000622858922454	0.0001713600274176	10.992857142857142	0.0009146370109776	1.0020982833747636	-0.2884549943604903	0.0	17th
apressar	3	3	0	6	0.5317603826411572	0.0001868576767362	5.712000913920146e-05	1.7777777777777777	0.1824224394517319	0.950804988987213	-0.2343877730902147	0.0	17th
ligar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
corrigir	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
fartar	1	2	0	3	0.2411764010823457	6.228589224540641e-05	3.8080006092800975e-05	0.0	1.0	0.5453398808790485	0.0532942993615662	0.0	17th
agarrar	1	8	0	9	-0.419532385431115	6.228589224540641e-05	0.0001523200243712	0.0	1.0	-0.5532724077890611	0.3409763718133473	0.0	17th
militar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
topar	4	5	0	9	0.4470638072179612	0.0002491435689816	9.520001523200244e-05	2.892857142857143	0.0889730117018132	0.8330219533308295	-0.1290272574323881	0.0	17th
vestir	9	18	0	27	0.2411764010823457	0.0005605730302086	0.0003427200548352	8.533333333333333	0.0034870048921413	0.5453398808790485	0.0532942993615662	0.0	17th
pensar	6	28	0	34	-0.175781321518153	0.0003737153534724	0.0005331200852992	4.56989247311828	0.0325386077190159	-0.090648885840948	0.2646033930287733	0.0	17th
destroncar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
proceder	2	14	0	16	-0.3630189319976229	0.0001245717844908	0.0002665600426496	0.5333333333333333	0.4652088184521417	-0.4354893721326776	0.3252280148452082	0.0	17th
atar	2	10	0	12	-0.2089972589535829	0.0001245717844908	0.000190400030464	0.5454545454545454	0.4601809354471201	-0.1478072996808968	0.2764378506757761	0.0	17th
animar	5	7	0	12	0.400597349262647	0.000311429461227	0.0001332800213248	4.042105263157895	0.0443784273454869	0.7684834321932583	-0.0802370932629564	0.0	17th
pregar	1	5	0	6	-0.2089972589535829	6.228589224540641e-05	9.520001523200244e-05	0.0	1.0	-0.1478072996808968	0.2764378506757761	0.0	17th
rir	2	6	0	8	0.043263214349562	0.0001245717844908	0.0001142400182784	0.5714285714285714	0.4496917979688908	0.2576578084272677	0.1710773350179498	0.0	17th
largar	1	13	0	14	-0.5979038111133229	6.228589224540641e-05	0.0002475200396032	0.0	1.0	-0.9951051600681003	0.3846514353160087	0.0	17th
induzir	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
marchar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
rejeitar	1	2	0	3	0.2411764010823457	6.228589224540641e-05	3.8080006092800975e-05	0.0	1.0	0.5453398808790485	0.0532942993615662	0.0	17th
concordar	0	8	0	8	-1.0	0.0	0.0001523200243712	0.0	0.0	0.0	0.4587594074697307	0.0	17th
empenhar	1	8	0	9	-0.419532385431115	6.228589224540641e-05	0.0001523200243712	0.0	1.0	-0.5532724077890611	0.3409763718133473	0.0	17th
punir	1	11	0	12	-0.5415535556855181	6.228589224540641e-05	0.0002094400335104	0.0	1.0	-0.8409544802408421	0.3717480304801009	0.0	17th
cobrir	4	2	0	6	0.7348406649215092	0.0002491435689816	3.8080006092800975e-05	3.375	0.0661925797221934	1.2384870614389938	-0.6398528811983791	0.0	17th
arder	0	6	0	6	-1.0	0.0	0.0001142400182784	0.0	0.0	0.0	0.4587594074697306	0.0	17th
indicar	5	4	0	9	0.6070068079247304	0.000311429461227	7.616001218560195e-05	4.430769230769231	0.0352965968414079	1.056165504645039	-0.352170808746598	0.0	17th
aborrecer	2	3	0	5	0.3712428283302982	0.0001245717844908	5.712000913920146e-05	0.625	0.4291953004403492	0.7276614376730032	-0.0520662162962599	0.0	17th
figurar	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
mascar	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
cheirar	2	7	0	9	-0.0337722545957953	0.0001245717844908	0.0001332800213248	0.5625	0.4532547047537363	0.1398747727708842	0.2074449791888247	0.0	17th
encaminhar	1	13	0	14	-0.5979038111133229	6.228589224540641e-05	0.0002475200396032	0.0	1.0	-0.9951051600681003	0.3846514353160087	0.0	17th
entornar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
murchar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
desmaiar	6	13	0	19	0.2031360660963918	0.0003737153534724	0.0002475200396032	4.947916666666667	0.0261221285241381	0.4912726596087728	0.079269785764827	0.0	17th
desancar	0	8	0	8	-1.0	0.0	0.0001523200243712	0.0	0.0	0.0	0.4587594074697307	0.0	17th
votar	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
encarecer	10	4	0	14	0.7820945659365828	0.000622858922454	7.616001218560195e-05	12.6	0.000385746755682	1.3074799329259452	-0.7940035610256373	0.0	17th
produzir	1	5	0	6	-0.2089972589535829	6.228589224540641e-05	9.520001523200244e-05	0.0	1.0	-0.1478072996808968	0.2764378506757761	0.0	17th
tremer	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
durar	4	4	0	8	0.5317603826411572	0.0002491435689816	7.616001218560195e-05	3.0	0.0832645166635504	0.950804988987213	-0.2343877730902145	0.0	17th
identificar	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
instar	4	5	0	9	0.4470638072179612	0.0002491435689816	9.520001523200244e-05	2.892857142857143	0.0889730117018132	0.8330219533308295	-0.1290272574323881	0.0	17th
perceber	2	10	0	12	-0.2089972589535829	0.0001245717844908	0.000190400030464	0.5454545454545454	0.4601809354471201	-0.1478072996808968	0.2764378506757761	0.0	17th
zombar	6	8	0	14	0.4208753601493351	0.0003737153534724	0.0001523200243712	5.303030303030304	0.0212883574107868	0.7966543091599547	-0.100856380465692	0.0	17th
lutar	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
montar	6	32	0	38	-0.2396397092000588	0.0003737153534724	0.0006092800974848	4.523809523809524	0.0334263237207383	-0.2018745209511724	0.2869091505430715	0.0	17th
impressionar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
relegar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
esquecer	12	8	1	21	0.6614172813210104	0.0007474307069448	0.0001523200243712	12.591138172172656	0.0003875800484273	1.0843363816117355	-0.5063214885738565	-1.2999391994974363	17th
relatar	2	4	0	6	0.2411764010823457	0.0001245717844908	7.616001218560195e-05	0.6000000000000001	0.4385780260809997	0.5453398808790485	0.0532942993615662	0.0	17th
granjear	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
respeitar	2	9	0	11	-0.1581048101083206	0.0001245717844908	0.0001713600274176	0.55	0.4583176941330795	-0.0607959226912669	0.2580887120075795	0.0	17th
discrepar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
apelidar	1	5	0	6	-0.2089972589535829	6.228589224540641e-05	9.520001523200244e-05	0.0	1.0	-0.1478072996808968	0.2764378506757761	0.0	17th
prevenir	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
curar	0	13	0	13	-1.0	0.0	0.0002475200396032	0.0	0.0	0.0	0.4587594074697307	0.0	17th
dirigir	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
abaixar	2	2	0	4	0.5317603826411572	0.0001245717844908	3.8080006092800975e-05	0.6666666666666666	0.4142161782425251	0.950804988987213	-0.2343877730902145	0.0	17th
desatar	0	5	0	5	-1.0	0.0	9.520001523200244e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
excetuar	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
confirmar	4	10	0	14	0.1336466703000804	0.0002491435689816	0.000190400030464	2.625	0.1051925051200413	0.3911892010517901	0.1222871708485178	0.0	17th
idear	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
amassar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
coroar	3	1	0	4	0.8150537386676496	0.0001868576767362	1.9040003046400487e-05	2.1333333333333333	0.1441270348160111	1.3562700970953774	-0.92753495365016	0.0	17th
exclamar	3	43	0	46	-0.6283575963996942	0.0001868576767362	0.0008187201309952	1.3782771535580522	0.2403948288407923	-1.086076938273827	0.3913181266741981	0.0	17th
investir	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
rogar	5	24	0	29	-0.1893969209399235	0.000311429461227	0.0004569600731136	3.5018867924528303	0.061298954193975	-0.1139057480052152	0.2695174078312024	0.0	17th
apajear	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
acercar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
acomodar	0	8	0	8	-1.0	0.0	0.0001523200243712	0.0	0.0	0.0	0.4587594074697307	0.0	17th
arrazoar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
enganar	9	24	0	33	0.1018276032069593	0.0005605730302086	0.0004569600731136	8.23391812865497	0.0041114673107378	0.3446691854168975	0.1403056763511961	0.0	17th
importunar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
suspirar	6	9	0	15	0.3712428283302982	0.0003737153534724	0.0001713600274176	5.208333333333333	0.0224788733661252	0.7276614376730034	-0.05206621629626	0.0	17th
empunhar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
professar	5	2	0	7	0.7820945659365828	0.000311429461227	3.8080006092800975e-05	4.977777777777778	0.025674942578765	1.3074799329259452	-0.7940035610256373	0.0	17th
restar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
recomendar	9	7	0	16	0.6158263740996865	0.0005605730302086	0.0001332800213248	9.893719806763285	0.0016584378527853	1.0685880246435964	-0.3679191657147371	0.0	17th
enamorar	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
ralar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
persuadir	7	17	0	24	0.1478530461361699	0.0004360012457178	0.0003236800517888	6.020905923344948	0.0141373879661235	0.4118084882545259	0.113918921178001	0.0	17th
pear	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
apetecer	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
arremeter	4	11	0	15	0.0865786200279811	0.0002491435689816	0.0002094400335104	2.5961538461538463	0.1071233992538402	0.3221963295648388	0.1486044791658912	0.0	17th
alojar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
porfiar	0	10	0	10	-1.0	0.0	0.000190400030464	0.0	0.0	0.0	0.4587594074697307	0.0	17th
visitar	3	12	0	15	-0.1002132926735251	0.0001868576767362	0.0002284800365568	1.4814814814814814	0.2235428745713169	0.034514257113058	0.235615856155521	0.0	17th
retribuir	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
apagar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
rosnar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
agastar	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
reconhecer	5	30	1	36	-0.2943144486768648	0.000311429461227	0.000571200091392	1.8246402246402256	0.1767619294602586	-0.3301288564748512	0.2764378506757761	-1.8389357002301232	17th
mantear	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
embrulhar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
volver	0	10	0	10	-1.0	0.0	0.000190400030464	0.0	0.0	0.0	0.4587594074697307	0.0	17th
beber	5	12	0	17	0.1536357945372476	0.000311429461227	0.0002284800365568	3.751724137931035	0.0527530702775588	0.4201767379250425	0.1104527132015148	0.0	17th
trancar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
reparar	3	17	0	20	-0.267996599287337	0.0001868576767362	0.0003236800517888	1.4414414414414414	0.2299062262724076	-0.2531678153387229	0.2962404779719557	0.0	17th
erguer	1	11	0	12	-0.5415535556855181	6.228589224540641e-05	0.0002094400335104	0.0	1.0	-0.8409544802408421	0.3717480304801009	0.0	17th
derribar	1	1	0	2	0.5317603826411572	6.228589224540641e-05	1.9040003046400487e-05	0.0	1.0	0.950804988987213	-0.2343877730902145	0.0	17th
pisar	1	8	0	9	-0.419532385431115	6.228589224540641e-05	0.0001523200243712	0.0	1.0	-0.5532724077890611	0.3409763718133473	0.0	17th
avistar	7	12	0	19	0.3123055753363781	0.0004360012457178	0.0002284800365568	6.304147465437789	0.0120455826828281	0.6454233394360313	-0.0007729219087093	0.0	17th
refrear	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
despejar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
bradar	5	17	0	22	-0.0192889420024647	0.000311429461227	0.0003236800517888	3.6102564102564103	0.0574242653210972	0.1623476286229429	0.2009302981676309	0.0	17th
engenhar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
excomungar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
aliviar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
saltar	2	10	0	12	-0.2089972589535829	0.0001245717844908	0.000190400030464	0.5454545454545454	0.4601809354471201	-0.1478072996808968	0.2764378506757761	0.0	17th
tentar	2	15	0	17	-0.3925873240291788	0.0001245717844908	0.000285600045696	0.53125	0.4660818071665987	-0.4961139939491125	0.3335962645157245	0.0	17th
apertar	9	7	0	16	0.6158263740996865	0.0005605730302086	0.0001332800213248	9.893719806763285	0.0016584378527853	1.0685880246435964	-0.3679191657147371	0.0	17th
mover-se	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
retrucar	2	18	0	20	-0.4668351808990132	0.0001245717844908	0.0003427200548352	0.5263157894736842	0.468159909854428	-0.6586329234468874	0.3533988918119042	0.0	17th
romper	1	13	0	14	-0.5979038111133229	6.228589224540641e-05	0.0002475200396032	0.0	1.0	-0.9951051600681003	0.3846514353160087	0.0	17th
palrar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
necessitar	2	7	0	9	-0.0337722545957953	0.0001245717844908	0.0001332800213248	0.5625	0.4532547047537363	0.1398747727708842	0.2074449791888247	0.0	17th
atirar	1	10	0	11	-0.5070094006223278	6.228589224540641e-05	0.000190400030464	0.0	1.0	-0.7539431032512123	0.3634492276654059	0.0	17th
renhir	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
emendar	2	8	0	10	-0.1002132926735251	0.0001245717844908	0.0001523200243712	0.5555555555555556	0.456056540250256	0.0345142571130578	0.2356158561555208	0.0	17th
ativar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
maltratar	5	7	0	12	0.400597349262647	0.000311429461227	0.0001332800213248	4.042105263157895	0.0443784273454869	0.7684834321932583	-0.0802370932629564	0.0	17th
despojar	0	8	0	8	-1.0	0.0	0.0001523200243712	0.0	0.0	0.0	0.4587594074697307	0.0	17th
entristecer	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
consolar	5	11	1	17	0.1958061064183421	0.000311429461227	0.0002094400335104	2.283110119047618	0.1307893682345736	0.4201767379250425	0.0234413362118851	-1.0886301058302292	17th
agradar	2	4	0	6	0.2411764010823457	0.0001245717844908	7.616001218560195e-05	0.6000000000000001	0.4385780260809997	0.5453398808790485	0.0532942993615662	0.0	17th
pesar	6	5	0	11	0.5939565150315755	0.0003737153534724	9.520001523200244e-05	5.729166666666667	0.0166853985940567	1.037816365976843	-0.3296979528945393	0.0	17th
encobrir	3	4	0	7	0.4208753601493351	0.0001868576767362	7.616001218560195e-05	1.696969696969697	0.1926847519489955	0.7966543091599547	-0.100856380465692	0.0	17th
exaltar	3	5	0	8	0.3249606875268039	0.0001868576767362	9.520001523200244e-05	1.641025641025641	0.2001848041775755	0.6631229165354322	-0.0112442217760048	0.0	17th
interromper	2	17	0	19	-0.444188402998066	0.0001245717844908	0.0003236800517888	0.5277777777777777	0.4675426290437741	-0.6073396290593369	0.3475337723595063	0.0	17th
encarar	0	7	0	7	-1.0	0.0	0.0001332800213248	0.0	0.0	0.0	0.4587594074697307	0.0	17th
confundir	1	2	0	3	0.2411764010823457	6.228589224540641e-05	3.8080006092800975e-05	0.0	1.0	0.5453398808790485	0.0532942993615662	0.0	17th
ensandecer	2	1	0	3	0.7348406649215092	0.0001245717844908	1.9040003046400487e-05	0.75	0.3864762307712325	1.2384870614389938	-0.6398528811983791	0.0	17th
copiar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
atinar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
abalar	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
certificar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
inteirar	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
confortar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
repetir	4	6	0	10	0.3712428283302982	0.0002491435689816	0.0001142400182784	2.8125	0.0935325126890928	0.7276614376730032	-0.0520662162962599	0.0	17th
engranzar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
calar	13	7	0	20	0.7173266193636988	0.0008097165991902	0.0001332800213248	16.41025641025641	5.100847950154899e-05	1.213169253454704	-0.591062717028947	0.0	17th
ousar	3	10	0	13	-0.0093897451534517	0.0001868576767362	0.000190400030464	1.5072463768115942	0.2195597461121137	0.1776151007537313	0.1963951430022396	0.0	17th
receitar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
terminar	1	3	0	4	0.043263214349562	6.228589224540641e-05	5.712000913920146e-05	0.0	1.0	0.2576578084272677	0.1710773350179498	0.0	17th
preparar	2	16	0	18	-0.419532385431115	0.0001245717844908	0.0003046400487424	0.5294117647058822	0.4668542708227253	-0.5532724077890611	0.3409763718133473	0.0	17th
apreciar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
encolher	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
suplicar	6	4	0	10	0.6614172813210104	0.0003737153534724	7.616001218560195e-05	5.952380952380953	0.0146974217700235	1.1331265457811677	-0.4575313244044244	0.0	17th
esfregar	0	4	0	4	-1.0	0.0	7.616001218560195e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
prognosticar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
degolar	1	6	0	7	-0.2943144486768648	6.228589224540641e-05	0.0001142400182784	0.0	1.0	-0.3019579795081551	0.3046087276424724	0.0	17th
destoar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
apostar	1	4	0	5	-0.1002132926735251	6.228589224540641e-05	7.616001218560195e-05	0.0	1.0	0.0345142571130578	0.2356158561555208	0.0	17th
obtemperar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
retorquir	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
envergar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
regalar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
teimar	0	19	0	19	-1.0	0.0	0.0003617600578816	0.0	0.0	0.0	0.4587594074697307	0.0	17th
suspender	1	8	0	9	-0.419532385431115	6.228589224540641e-05	0.0001523200243712	0.0	1.0	-0.5532724077890611	0.3409763718133473	0.0	17th
explanar	0	7	0	7	-1.0	0.0	0.0001332800213248	0.0	0.0	0.0	0.4587594074697307	0.0	17th
empreender	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
crescer	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
derramar	3	6	0	9	0.2411764010823457	0.0001868576767362	0.0001142400182784	1.6	0.2059032107320647	0.5453398808790487	0.0532942993615664	0.0	17th
infundir	0	3	0	3	-1.0	0.0	5.712000913920146e-05	0.0	0.0	0.0	0.4587594074697306	0.0	17th
persistir	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
emudecer	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
enfraquecer	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
comparar	1	5	0	6	-0.2089972589535829	6.228589224540641e-05	9.520001523200244e-05	0.0	1.0	-0.1478072996808968	0.2764378506757761	0.0	17th
facultar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
desculpar	1	5	0	6	-0.2089972589535829	6.228589224540641e-05	9.520001523200244e-05	0.0	1.0	-0.1478072996808968	0.2764378506757761	0.0	17th
apaixonar	2	4	0	6	0.2411764010823457	0.0001245717844908	7.616001218560195e-05	0.6000000000000001	0.4385780260809997	0.5453398808790485	0.0532942993615662	0.0	17th
falhar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
capacitar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
conservar	3	17	0	20	-0.267996599287337	0.0001868576767362	0.0003236800517888	1.4414414414414414	0.2299062262724076	-0.2531678153387229	0.2962404779719557	0.0	17th
presenciar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
sossegar	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
amanhecer	0	2	0	2	-1.0	0.0	3.8080006092800975e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
fingir	3	8	0	11	0.1018276032069593	0.0001868576767362	0.0001523200243712	1.543859649122807	0.2140442172099734	0.3446691854168975	0.1403056763511961	0.0	17th
firmar	0	7	0	7	-1.0	0.0	0.0001332800213248	0.0	0.0	0.0	0.4587594074697307	0.0	17th
impor	2	8	0	10	-0.1002132926735251	0.0001245717844908	0.0001523200243712	0.5555555555555556	0.456056540250256	0.0345142571130578	0.2356158561555208	0.0	17th
obsequiar	0	1	0	1	-1.0	0.0	1.9040003046400487e-05	0.0	0.0	0.0	0.4587594074697307	0.0	17th
inventar	3	5	2	10	0.3249606875268039	0.0001868576767362	9.520001523200244e-05	0.2777777777777778	0.5981614526835279	0.4399793652212224	-0.2343877730902145	0.1351453257918863	17th
