name,prob_fem
gabrili,1
gabryela,1
ivanita,1
mariestela,1
marucia,1
naidi,1
noelita,1
ronieli,0.303402646502836
sheiliane,1
silena,1
silvanilde,1
yuriko,1
hallana,1
kemille,1
naelly,1
aurivania,1
auzerina,1
caina,0.121951219512195
cleiziane,1
deivid,0.00820912752366538
dionisa,1
erotide,0.717488789237668
gentil,0.0229934612344615
hieda,1
higina,1
janeta,1
jarline,1
lilane,1
luicia,1
maile,1
milania,1
nagla,1
naire,1
rainy,0.888888888888889
suzeti,1
thawane,1
wellem,0.82051282051282
carolinda,1
cleonilce,1
creice,1
eleana,1
elionice,1
elze,0.935483870967742
eri,0.165199378560331
gleida,1
ingracia,1
jhuliane,1
jozelma,1
kalinca,1
kethilin,1
klesia,1
leonilha,1
luciangela,1
luena,1
nairana,1
nerivania,1
odelina,1
quedima,1
sindia,1
socoro,1
susilene,1
vitar,0.938235294117647
ysla,1
rossane,1
tessia,1
janny,1
adalci,0.591078066914498
aurilia,1
cemilda,1
chaene,1
cleidiomar,0.283928571428571
clesa,1
dolarice,1
estefhany,1
fumie,1
gbriela,1
gedalia,0.935294117647059
ilania,1
joany,0.821705426356589
marislaine,1
neldi,0.80506329113924
suemi,1
emanulle,1
jeanny,1
abriela,1
ainoan,0.890449438202247
amy,0.916184971098266
anelica,1
dulcicleide,1
edmila,1
enezia,1
genezi,0.924198250728863
idelina,1
joanes,0.126395534290271
leidmar,0.718820861678005
lidivania,1
mauri,0.0220154177373429
myrela,1
rosimeyre,1
valdeide,0.806615776081425
emmilly,1
hanny,1
alzelina,1
dagila,1
dalvirene,1
darc,0.802030456852792
elezabete,1
eliany,1
emilane,1
emir,0.144094847241222
euridis,0.797979797979798
genilva,0.937685459940653
glaucimar,0.663865546218487
janieide,1
jucilia,1
keice,1
lavignia,1
lucemar,0.542024013722127
macielma,1
marcivania,1
pratricia,1
regis,0.0153383166682846
ronilce,1
yukie,1
natielli,1
jennife,1
aleciane,1
benaia,0.773955773955774
cleunici,1
dailva,1
eloci,0.887323943661972
gervania,1
gigliola,1
jasiele,1
jhulie,1
lueci,0.879888268156425
marilede,1
mauvina,1
murieli,1
nelsilene,1
niquele,1
osmar,0.00305730258560447
roze,1
sorai,1
ubiraci,0.0707070707070707
vaine,0.569620253164557
vitoriana,1
cassio,0.00588807058207783
aldiene,1
amazonina,1
antonilde,0.93452380952381
aylana,1
cleici,1
dicilene,1
edita,1
elieda,1
ericleia,1
euridece,0.937313432835821
guisela,1
jaiene,1
jolinda,1
landa,1
marinede,1
mauria,1
nayani,1
anressa,1
clessi,1
teezinha,1
agelita,1
alisia,1
azira,1
casimira,1
egina,1
eliezer,0.0159571756308947
glaziela,1
iuma,1
ivair,0.0336595332831487
jerlaine,1
lica,1
marilanda,1
marleuza,1
meridiane,1
norimar,0.741706161137441
nucia,1
odiva,0.92330383480826
ramaiane,1
rosamira,1
valneia,1
alceia,1
aurelinda,1
clenilce,1
cleriane,1
eneci,0.873949579831933
gezilda,1
glecy,1
greta,1
ilcilene,1
isair,0.254486133768352
islei,0.484472049689441
jakelini,1
jule,1
laudimira,1
laudirene,1
lin,0.471299093655589
nea,1
nemora,1
niraci,1
ozelina,1
railaine,1
rainunda,1
raislane,1
ronilza,1
tecilia,1
verilene,1
veronia,1
wanusa,1
wedila,1
estefanni,1
abigair,0.920118343195266
amine,1
caitana,1
camyle,1
ceciliana,1
cilane,1
criscia,1
deisimara,1
deucilene,1
dilciane,1
eudenice,1
felizarda,1
genecilda,1
helenilde,1
heleny,1
herbenia,1
leandrina,1
licinia,1
marjana,1
marna,1
martilene,1
michelina,1
mirilene,1
natilde,1
nelvi,0.856749311294766
nivanda,1
tacilia,1
vergilina,1
thielly,1
ademira,1
adreina,1
alfreda,1
anatiele,1
aricelma,1
ayde,1
cinta,1
creuzimar,0.92814371257485
dicleia,1
elianeide,1
eloia,0.732860520094563
gilneide,1
hiandra,1
iasmini,1
isalene,1
judithi,1
katie,1
laurineia,1
luila,1
nanete,1
teodomira,1
adaiza,1
alverinda,1
cristisne,1
dalita,1
dhebora,1
dirley,0.275646743978591
djeane,1
dorian,0.280909090909091
dulciene,1
edilmara,1
emilse,1
esterfany,1
everlaine,1
heda,1
herminda,1
iete,1
ironildes,0.806788511749347
janiete,1
joseneia,1
kelis,0.830645161290323
ketiane,1
lenisa,1
lenora,1
shyrley,1
silvoneide,1
valeira,1
zelair,1
haissa,1
alga,1
alycia,1
audete,1
canuta,1
cenita,1
deiciane,1
deisilene,1
deusanir,0.855555555555556
donilia,1
edimarcia,1
gildasia,1
gildenir,0.606299212598425
gizeuda,1
gleusa,1
isaneide,1
jiumara,1
laudicena,1
marcilaine,1
miranir,0.933333333333333
neilsa,1
odiceia,1
osilda,1
rimunda,1
talice,0.862745098039216
valdilane,1
zilandia,1
jussania,1
kerollen,1
alrora,1
auriele,1
benetita,1
cilena,1
demetria,1
dircineia,1
fabrisia,1
gracieti,1
helayne,1
iali,0.852777777777778
letiele,0.933130699088146
lucinalda,1
margit,1
marilhia,1
mercina,1
mirabel,0.814323607427056
nauani,1
orilene,1
persilia,1
sandrele,1
sendy,1
sivaneide,1
stelita,1
wladia,1
katiussa,1
jhennefer,1
adileusa,1
ainara,1
aldevina,1
arilane,1
audiceia,1
aurinha,1
celecina,1
creuzeni,1
divanilde,1
edimila,1
helina,1
jenilsa,1
jozilda,1
leire,0.921686746987952
lindarci,1
naci,0.871794871794872
roseliane,1
rosilne,1
rubens,0.0028949310325254
sidna,1
tracy,1
uane,1
uli,0.813829787234043
valdileni,1
jassi,0.567717996289425
wellington,0.00396753364624122
marinna,1
air,0.226429101707498
ama,1
ameli,1
cristiely,1
delsi,0.717647058823529
duda,0.66017316017316
dyovana,1
edmaura,1
edmunda,1
elides,0.884057971014493
fransciele,1
fransiele,1
gilberlandia,1
iracina,1
izidoria,1
janilse,1
jeilsa,1
juranice,1
lesiane,1
onezia,1
riquelme,0.0211938016816066
robeta,1
rosinelma,1
sidileia,1
teila,1
urbana,1
conceissao,1
anatalina,1
edice,0.894117647058824
eliudes,0.804232804232804
erita,1
genia,1
izanilda,1
lici,1
ludymila,1
nacir,0.574669187145558
nairla,1
nubiane,1
rhaiane,1
sonimar,0.725536992840095
tayza,1
thaislaine,1
toshie,1
zefa,1
albanete,1
alrenir,1
aracilda,1
avaneide,1
daltiva,1
derlandia,1
deuzalina,1
deuzita,1
genecir,0.396596858638743
ieza,1
ivanici,1
janaildes,1
kari,0.935185185185185
kemilin,1
keven,0.0258422174840085
maica,1
nazi,0.825613079019074
nilzelia,1
realina,1
saha,1
scarlete,1
zaneide,1
jheneffer,1
aiza,1
alreni,1
cleidiani,1
delinda,1
eliada,1
elzinete,1
irislandia,1
ivis,0.226217228464419
jamilia,1
jandra,1
juraciara,1
kaike,0.0164937192790825
kaio,0.00850105559465165
katelyn,1
keciane,1
laini,1
marelice,1
meriene,1
merlin,0.841225626740947
na,0.915151515151515
nerice,1
nildilene,1
rakeli,1
renati,0.820652173913043
rozita,1
rubenilde,1
sadako,1
tatia,1
ursola,1
zelide,1
laudisseia,1
arlet,1
dalvane,0.650107991360691
delcimar,0.237381703470032
duzolina,1
elira,1
eloene,1
enilma,1
iradi,0.619341563786008
jovenilha,1
mailene,1
marga,1
merce,0.926153846153846
nadina,1
neiri,0.688787185354691
orlete,0.864942528735632
prescila,1
tamia,1
thiely,1
tita,0.838440111420613
valquria,1
jeanette,1
kessila,1
claudemir,0.00581632059559123
devanilde,0.9375
eiane,1
elivete,1
gismara,1
glaciela,1
gleiciara,1
josimare,1
jucira,1
loides,0.890207715133531
lucleide,1
luisiane,1
meirelene,1
moane,1
pabla,1
reiane,1
roslaine,1
wanderlene,1
aessandra,1
meirielle,1
jaynne,1
camen,1
degiane,1
doralicia,1
driana,1
floricena,1
georgiane,1
gilcea,1
haruko,1
hisako,1
isac,0.00808020754513026
josiela,1
josilei,0.312108559498956
jozenilda,1
jozinete,1
luzicleide,1
marluze,1
martiliana,1
orcelina,1
ozair,0.198407431984074
rosalete,1
salange,1
sidicleia,1
suiany,1
tamiko,1
jefferson,0.00542748230168815
thammy,1
alsenir,0.776041666666667
antoniete,1
cleana,1
delzita,1
deusiene,1
dinei,0.127078891257996
dirlaine,1
edislaine,1
geseli,1
gevana,1
graucia,1
ilna,1
ilvania,1
isania,1
josabete,1
josevalda,1
joslene,1
lima,0.33184855233853
luciclaudia,1
marlizete,1
morador,0.44213649851632
naelia,1
naldir,0.476038338658147
nataliene,1
rosarina,1
rosilia,1
teolinda,1
zani,0.861271676300578
zenil,0.520069808027923
audinete,1
belenice,1
berlamina,1
celir,0.848571428571429
claudilane,1
darleane,1
dediane,1
dercina,1
dulcicleia,1
enizete,1
eria,1
gesiana,1
iaraci,1
israelita,1
jaqueane,1
kalene,1
luciely,1
luizi,0.916666666666667
luziania,1
neoli,0.841359773371105
odilza,1
pauliceia,1
quetlin,1
tomie,1
valderi,0.0314985682468979
vandelma,1
doralisse,1
ivanisse,1
adagilsa,1
aldeisa,1
anubia,1
arielen,1
armerinda,1
cremilde,1
itainara,1
iusa,1
jaueline,1
jelma,1
kailayne,1
maisla,1
marisi,1
mariucha,1
maryna,1
meli,1
myrtes,1
osanira,1
purcina,1
romario,0.00494313722215728
rosilde,1
roziene,1
selmi,0.762886597938144
valdea,1
valdenis,0.296296296296296
valiria,1
vanil,0.26241134751773
venice,0.910769230769231
vernica,1
zayra,1
cibelli,1
julianny,1
celisa,1
celoir,0.735660847880299
claudicelia,1
dorica,1
ederli,0.63034188034188
edivone,0.838068181818182
edva,0.36019536019536
elenilma,1
eliania,1
elioenai,0.348699763593381
elisani,1
frnciele,1
janikeli,1
jarleide,1
jiselda,1
jozi,0.870206489675516
kersia,1
lisiana,1
luzinei,0.597165991902834
marlusa,1
meirijane,1
mirte,1
naline,1
nelba,1
orfila,1
osmari,0.548327137546468
ranya,1
riza,1
sueila,1
valtrudes,0.645514223194748
verediane,1
wilna,1
zenilza,1
rosanna,1
adevanir,0.322015334063527
briza,1
elienay,0.608695652173913
elizbete,1
franciete,1
getulia,1
ivonei,0.0607563546187229
jeanice,1
jeiziane,1
jucinalva,1
loredana,1
mariluse,1
neraci,0.872403560830861
rafhaela,1
rivoneide,1
cassiani,1
dielle,1
josselia,1
tallyta,1
vanssa,1
aldejane,0.885196374622356
aldemir,0.0180696885599753
aurimar,0.21231884057971
azilda,1
cathia,1
cidalina,1
cludete,1
dejani,0.802739726027397
florida,1
grazi,1
janubia,1
lusirene,1
marlina,1
narli,0.93015873015873
oracelia,1
oriane,0.93015873015873
preta,1
reigiane,1
riselia,1
robert,0.00756460898975034
rosivete,1
sipriana,1
sudaria,1
suleica,1
warla,0.827683615819209
crissia,1
lailla,1
acasia,1
adao,0.00238807923188904
andradina,1
dyenifer,1
enis,0.244351464435146
ervira,1
evilem,1
genicleia,1
herculana,1
inis,0.935897435897436
itatiane,1
jaciaria,1
jacilma,1
jaquele,1
jhuliana,1
keili,1
kerin,1
litiane,1
nelsiane,1
rihana,1
sely,1
setembrina,1
vivina,1
alcidea,1
alxandra,1
anatildes,1
celio,0.00388082790995412
daminhana,1
deliria,1
deusani,0.932692307692308
dhulia,1
gilnete,1
gilvanira,1
glaucimara,1
gleyci,1
grinalra,1
inaie,1
iolane,1
ireuda,1
jermana,1
joeliza,1
josenilma,1
josilena,1
jurandina,1
katrin,1
marciani,1
marcile,1
medianeira,1
miracelia,1
nazilde,1
patrisia,1
polina,1
querolaine,1
rosalra,1
rosiris,1
silania,1
veranilde,1
wendel,0.0075919645186538
danilly,1
graciella,1
kathellyn,1
maelly,1
sissi,1
ailta,1
claides,0.935483870967742
dayra,1
dioniza,1
doliria,1
elinelza,1
elisaete,1
erene,1
evilasia,1
flaviene,1
gledes,0.876132930513595
izaldina,1
joece,1
jorcilene,1
junilia,1
laraine,1
luenia,1
marilange,1
michaely,1
nascimenta,1
nilzabete,1
noara,1
noeni,1
pricisla,1
ranuzia,1
rubi,0.282101167315175
thayene,1
valcinete,1
waldomira,1
wani,0.886850152905199
watila,0.234438156831043
klissia,1
acilda,1
alaina,1
anais,1
anela,1
brigda,1
carlaine,1
cloe,1
dacia,1
delania,1
dinifer,1
doriene,1
egilda,1
elismaria,1
elrides,0.811797752808989
elsabete,1
eritania,1
eulania,1
francisneide,1
helenilza,1
imaria,1
jilia,1
juvenil,0.0363430583501006
kelri,0.908805031446541
leid,1
maciela,1
marja,1
nayele,1
olerina,1
osita,1
osminda,1
rozineia,1
serlene,1
valdivania,1
veruza,1
franciellen,1
aleir,0.32035595105673
calila,1
duciane,1
elidalva,1
euni,0.883435582822086
gizely,1
irecema,1
irisma,0.759894459102902
ivaci,0.650112866817156
joelisa,1
kevilyn,0.90282131661442
lucelaine,1
ortelina,1
pedrosa,0.85207100591716
sicleide,1
aniceta,1
carmerinda,1
catiuce,1
celenir,1
dalcira,1
dalra,1
dianara,1
dircea,1
dorina,1
igred,1
ivandina,1
jocenir,0.304347826086957
karline,1
lioneide,1
litiele,1
magdalia,1
marcila,1
mariaeduarda,1
nadiana,1
neidiana,1
nelsinda,1
oliete,1
osair,0.207070707070707
suelita,1
suzanete,1
vildete,1
willa,0.340450771055753
agustina,1
claudjane,1
dalene,1
dienes,0.481481481481481
doracilda,1
floracy,1
gesilaine,1
hiromi,0.660508083140878
irisdalva,1
ironilde,0.931596091205212
josilania,1
kerolyne,1
leilian,1
leuzina,1
margarina,1
martiniana,1
noenia,1
osania,1
percila,1
reniele,0.92258064516129
riany,0.931596091205212
suzimeire,1
tamisa,1
thifane,1
witoria,1
iorrane,1
kevilly,0.89937106918239
dheniffer,1
emmanuele,1
adelania,1
aderli,0.55992141453831
andreline,1
chirleide,1
cirsa,1
cleosa,1
dailene,1
ducilia,1
dulceli,1
elziene,1
evanilsa,1
grinauria,1
ilenir,1
itaciara,1
joseleia,1
laline,1
leuci,0.75
liliany,1
monice,1
neima,0.893416927899687
nilcimar,0.557729941291585
odacir,0.118503118503119
ritinha,1
rosemeira,1
rosidelma,1
weliton,0.00534358301303084
adaise,1
adinair,0.91025641025641
alzeneide,1
creane,1
dadiva,1
delcira,1
delir,0.555772994129158
dionilda,1
dulcileide,1
edivaldo,0.00347485623394103
edivanir,0.706467661691542
ezilma,1
geomara,1
hilca,1
jamyli,1
junara,1
laudjane,1
laurenita,1
lazaro,0.00505176278060408
leslei,0.677804295942721
licimar,0.816091954022989
mical,0.731958762886598
petrona,1
reneta,1
rosangel,1
ruany,0.91025641025641
sonale,1
anabelle,1
cleisse,1
jennyffer,1
adagilza,1
almiria,1
aquilina,1
arali,1
arislene,1
artenisia,1
cladenice,1
daici,1
dinalda,1
edvone,0.847305389221557
eleir,0.555992141453831
erva,1
genil,0.349382716049383
josias,0.00500442086648983
leucadia,1
mavia,1
milvia,1
naedja,1
nilsi,1
orquidea,1
sidelia,1
sirle,0.927868852459016
thacila,1
giulliana,1
kenny,0.23902027027027
tiffani,1
adelcina,1
ademaria,1
aides,0.552941176470588
byanka,1
corinta,1
darley,0.0940627084723149
deriane,1
edclecia,1
edejane,1
edimaura,1
edmilsa,1
elaci,0.924590163934426
elvani,0.819767441860465
esabela,1
gueomar,0.930693069306931
halina,1
idalicia,1
ides,0.684466019417476
ingraca,1
jucenir,0.472361809045226
juvenila,1
loris,0.432515337423313
lueni,1
marca,0.912621359223301
marileuda,1
mikaelen,1
neusina,1
nilton,0.00268244425842782
rosenara,1
rosimire,1
rosineli,1
samiris,1
zezilda,1
jessilane,1
sally,1
albanice,1
aldene,0.706030150753769
andira,1
cirlete,1
claudenora,1
crisia,1
cristilaine,1
derlaine,1
elediane,1
evandir,0.190637720488467
gileuza,1
guiomara,1
iasmy,1
iracildes,0.918300653594771
jasi,0.568825910931174
jiselma,1
jizele,1
josenilce,1
kailana,1
lela,1
lurdiana,1
meure,1
miline,1
nikoly,1
raiely,1
reinara,1
rosemeiri,1
rosenilce,1
rozinha,1
suedi,0.575819672131147
thyara,1
vadineia,1
wemile,1
zinete,1
goretti,1
iohanna,1
aclecia,1
adelza,1
amelita,1
avanete,1
cleidjane,1
consuelita,1
dedora,1
dercia,1
elivan,0.0651011392699372
fatina,1
fluvia,1
fuvia,1
gelcina,1
indra,0.897435897435897
ives,0.154610712313639
jaciely,1
janaise,1
jasinta,1
joalice,1
ketilim,1
lealdina,1
lucimeia,1
maika,1
natalin,0.520446096654275
nelzeli,1
ozani,0.828402366863905
rasalia,1
refaela,1
renise,1
stephanye,1
talila,1
valdine,0.353982300884956
djeniffer,1
adaide,0.611842105263158
aldrei,0.499105545617174
arivalda,1
atilia,0.908794788273616
cezaria,1
deny,0.354961832061069
edeilza,1
elcineia,1
givoneide,1
guaciara,1
keuly,0.874608150470219
lauzina,1
leneide,1
lione,0.678832116788321
luzanir,1
madelene,1
marisilda,1
meireane,1
mirena,1
oracilia,1
reginara,1
rocilene,1
seline,1
gizelly,1
alceli,0.727748691099476
azeli,0.926666666666667
dunalva,1
erla,0.874213836477987
eucione,0.709183673469388
eusimar,0.540856031128405
filipa,1
grecy,1
helenira,1
hiasmin,1
ilaide,1
irinalva,1
isauri,0.735449735449735
jackson,0.00472740876781281
jeslaine,1
joerica,1
kerle,0.83987915407855
lielma,1
lindara,1
majori,1
nardina,1
niciane,1
nildiane,1
nilzilene,1
noberta,1
queise,1
rhuana,1
saria,1
sirlania,1
suzie,1
tarsia,1
emelli,1
helloa,1
cemira,1
cimeia,1
claudione,0.377384196185286
cleuseni,1
crismara,1
dalilia,1
deilde,0.899350649350649
diraci,0.860248447204969
dorcina,1
ediani,1
elais,1
erisvanda,1
estefine,1
everly,0.905228758169935
idenilda,1
ilizete,1
izani,0.90228013029316
jacimeire,1
jailson,0.00367603147850782
jaquekine,1
jerlandia,1
jozineide,1
judy,0.929530201342282
kevily,0.90228013029316
kyoko,1
lanay,1
lenaide,1
lenil,0.758904109589041
leobina,1
micele,1
nathan,0.0159856879039705
ozeane,1
pabliane,1
roseclair,1
roseclea,1
shakira,1
suelda,1
thatyane,1
josielly,1
mirielle,1
airam,0.528735632183908
aliceia,1
anira,1
arcenia,1
astride,1
ciana,1
dinalia,1
eleda,1
elenaide,1
elivia,1
elzamar,1
emilayne,1
eterna,1
gildilene,1
inar,0.85981308411215
ivandira,1
izair,0.245333333333333
jaquelie,1
josangela,1
jovilina,1
kawani,1
lariele,1
lenalda,1
margarda,1
marilania,1
marlede,1
miranilde,1
rosalene,1
sandramara,1
thaciane,1
toyoko,1
valdecia,1
vaneuza,1
brunella,1
thifanny,1
abertina,1
adenilma,1
antunieta,1
armida,1
camia,1
cinelandia,1
deysi,1
dislaine,1
divaldina,1
eishila,1
elisanete,1
euvina,1
euzanira,1
francineti,1
gemina,1
josenalva,1
kalane,0.929054054054054
kelcilene,1
kevili,0.873015873015873
leidia,1
leonilza,1
mairane,1
mirlena,1
nicaele,1
olivania,1
orildes,0.867507886435331
rosanir,1
rozirene,1
simeire,1
tatielen,1
valdilea,1
richelly,0.889967637540453
thailla,1
winne,0.922818791946309
ancila,1
areni,0.736559139784946
damiao,0.00345431852851073
ezabel,1
fabriele,1
geneva,1
girleia,1
guiliana,1
helba,1
ileia,1
irinalda,1
jacia,1
keyliane,1
laurie,1
leonela,1
linaura,1
lucira,1
mayume,1
meliza,1
naomy,1
nelis,0.501831501831502
rafala,1
romilce,1
soliene,1
tailandia,1
valtina,1
gisselia,1
melisse,1
rayelle,1
anbrosina,1
darlan,0.0107387302336559
edivirgem,1
evandira,1
floripis,1
ilisabete,1
iuli,0.741847826086957
ladia,1
leticya,1
lucian,0.0825521620804354
lusineia,1
macilia,1
mariadas,1
maristel,1
marleci,1
meres,1
nicelma,1
olinpia,1
piscila,1
robenilda,1
salute,1
seleide,1
shirlen,1
verusa,1
zozima,1
gessia,1
hayssa,1
lorraina,1
ludymilla,1
chayenne,1
letiia,1
alacir,0.412121212121212
dionei,0.0863218026023485
edyr,0.609865470852018
evodia,1
giza,1
ilsi,1
ionilda,1
irys,1
isys,1
jucirema,1
juliet,1
kaliene,1
karolyn,1
keuli,0.80952380952381
laidiane,1
lidiele,1
lindonete,1
lisbete,1
lorna,1
luciney,0.409638554216867
lucio,0.00485298315729375
marene,1
nilson,0.00267201068804275
nitiele,1
onizia,1
sandieli,1
sinalva,1
suliene,1
thaune,1
valclecia,1
waldemira,1
letticia,1
lussandra,1
maikelly,1
nikolly,1
anadi,1
armas,0.153802497162316
auricleia,1
dilzete,1
floreci,0.87987012987013
geicilene,1
joseliane,1
lalia,1
lidines,1
linalda,1
max,0.00791841982234689
neurivania,1
nida,1
nilceli,1
soiane,1
sulanita,1
tairane,1
wyara,1
zailda,1
kathllen,1
lorruama,1
diovanna,1
alderice,1
anaeli,1
arilde,1
audria,1
beronice,1
ecy,0.825688073394495
elisabeta,1
elzenita,1
elzirene,1
huda,1
idilene,1
janaiana,1
jaquiline,1
joesia,1
jucy,0.803571428571429
lidaura,1
marleti,1
may,0.897009966777409
merinalva,1
myrthes,1
regiene,1
suian,0.81570996978852
this,1
valnisia,1
danniele,1
taynna,1
albeniza,1
cilsa,1
deisiana,1
deufina,1
dileide,1
diles,1
dorimar,0.451342281879195
eloisia,1
erilania,1
isma,0.607223476297968
jorlane,0.887788778877888
josielia,1
jovanete,1
kristiane,1
luzana,1
mariama,1
milce,1
moniky,1
railany,1
rosvita,1
temis,0.838006230529595
tezinha,1
valdimara,1
julliane,1
marcielly,1
rayanny,1
alzimar,0.365620736698499
auzilene,1
clauciene,1
daniea,1
danyela,1
delazir,0.858974358974359
delzuite,1
deuzenira,1
dieny,1
elzeli,1
eolina,1
horacina,1
igridi,1
jivaneide,1
keisa,1
laudijane,1
majorie,1
marlis,0.884488448844885
merenice,1
nairane,1
norman,0.386167146974063
oliana,1
ranara,1
rosandra,1
rozilane,1
satira,1
sinelandia,1
tiely,1
uciana,1
virinia,1
elloa,1
natallia,1
dianne,1
mariia,1
adilse,1
aguinalda,1
alberina,1
aldria,1
claudir,0.0309888579387187
dacir,0.412673879443586
eledi,0.914383561643836
eleonilda,1
gizelma,1
hiane,1
jenesia,1
jersina,1
jhonata,0.0110531544957774
jovani,0.13037109375
lelita,1
lindraci,1
liziana,1
marquele,0.930313588850174
maureni,0.819018404907976
neris,0.433441558441558
orosina,1
raida,1
raysla,1
shayla,1
taymara,1
telmira,1
toinha,1
zilnete,1
allan,0.0086282113427048
sandrielly,1
almir,0.00412058121882455
altemira,1
alvaro,0.00404809009283214
anailma,1
arceli,0.508604206500956
biane,1
christian,0.0232050946523598
dinalra,1
edvanir,0.685567010309278
fransquinha,1
geovanda,1
harue,1
igredi,1
ivonia,1
jozeli,0.833855799373041
kaiene,1
katicilene,1
kerla,1
kilza,1
kimberlin,1
lisiani,1
lutiane,0.839116719242902
madeline,1
marciara,1
maritana,1
mikeline,1
milton,0.0021122007384762
nani,0.904761904761905
neurides,0.852564102564103
priscyla,1
samata,1
simplicia,1
suzilaine,1
suzilei,1
valdiele,0.93006993006993
vina,1
michaelle,1
mayanna,1
alvanice,1
antania,1
argelia,1
ayda,1
calista,0.852090032154341
cleine,0.904436860068259
deniz,0.213882163034705
dilia,1
dineuza,1
ednaria,1
elmi,0.70855614973262
emerlinda,1
ermira,1
estelamar,1
euma,1
francili,1
gesebel,1
igrede,1
jicelma,1
joisy,1
josevane,0.768115942028985
kauene,1
leonil,0.246741154562384
lindeci,1
lusenir,1
miscilene,1
mriana,1
quetelin,1
ramily,1
roselete,1
sandrina,1
satico,1
sira,1
wedina,1
xaiene,1
ayssa,1
carlla,1
karynne,1
almida,1
ausenir,0.877076411960133
carime,1
deusira,1
ednilce,1
elisena,1
erleide,1
ethiene,1
gabryele,1
graciara,1
hevilin,1
irlete,1
jandir,0.0261671126969967
josani,0.904109589041096
joselir,0.548856548856549
laerte,0.0168841135840368
laurine,1
luziani,1
luzielma,1
marisabel,1
mrcia,1
renalda,1
soelma,1
suelyn,1
keisse,1
ohanna,1
adelvania,1
adlene,1
altelina,1
aniete,1
arimar,0.308323563892145
aryana,1
aucileia,1
cesira,1
claudneia,1
deborha,1
edmilson,0.00281241311461385
edne,0.676092544987147
enidia,1
evenly,1
eziane,1
fidelia,1
francineuma,1
gelcilene,1
hortensia,1
latifa,1
lesli,0.853896103896104
luzilane,1
merice,1
naysa,1
raul,0.00460708404862839
sandrini,1
solnge,1
sonildes,1
valera,1
valmirete,1
vilany,1
assiria,1
ranielli,0.769005847953216
hayanne,1
laianne,1
aldenita,1
andreana,1
arnete,1
deyze,1
dircinha,1
doranice,1
ducicleia,1
edivanete,1
elidi,0.912891986062718
elsia,1
ephigenia,1
eriele,1
evalina,1
fracine,0.916083916083916
gentilia,1
glicelia,1
idianara,1
inaira,1
iveline,1
jairo,0.00332880175842047
jesana,1
jozefina,1
lindenalva,1
loeri,0.837060702875399
madilene,1
marcelane,1
margarethi,1
marluse,1
nataia,1
neuzirene,1
orieta,1
ridete,1
sayara,1
thauny,1
ziane,1
susanne,1
adelvina,1
alciana,1
anuciada,1
aracelis,1
aracely,1
belita,1
claudionete,1
cleilma,1
clodomira,1
eduvirgens,1
eleonara,1
fraviane,1
geneilda,1
gilvanea,1
itaiane,1
jalva,1
jesebel,1
juraneide,1
keterin,1
ligya,1
lylian,1
maiany,1
maita,1
mikarla,1
nauany,1
preciosa,1
realda,1
rozi,0.893835616438356
sabriny,1
vadenice,1
zeina,1
alissia,1
lucianna,1
adenaide,1
anorinda,1
arvelina,1
caroine,1
chaila,1
crisnanda,1
damili,1
denilze,1
dicelia,1
drica,1
edilei,0.228270412642669
edithi,1
egna,1
eisangela,1
eliseth,1
estefhane,1
eusiane,1
frieda,1
gelva,0.928571428571429
gini,0.925266903914591
gleciele,1
gracile,1
henriete,1
idia,1
ingrd,1
ironice,1
janaide,1
jocimaria,1
joelen,1
jucilea,1
lindinete,1
lu,0.645161290322581
marcielma,1
menaide,1
mickaeli,1
mirthes,1
naliane,1
nelize,1
ozenita,1
ozete,0.710382513661202
reinilde,1
rozenilde,1
shelida,1
shofia,1
yole,1
zaina,1
zilneide,1
adelucia,1
alaiza,1
alesia,1
azelina,1
belcholina,1
chirlane,1
cidonia,1
dalcir,0.32094175960347
delaci,0.72752808988764
dinelma,1
edilde,1
edivaldina,1
elzenira,1
enides,1
ezi,0.723463687150838
francielem,1
galba,0.453590192644483
icaro,0.00812090427366507
ivanildo,0.00431573159148851
izalene,1
jilcelia,1
jucielia,1
katrini,1
laena,1
lindinaura,1
linduina,1
lizie,1
mercilia,1
orlandia,1
roselinda,1
rosiely,1
rosinaide,1
rosivana,1
yasmir,1
zenilia,1
ketllin,1
mariinha,1
agada,1
anaria,1
asunta,1
auriete,1
candelaria,1
debra,1
deuma,1
dineusa,1
diule,1
edineuda,1
elesangela,1
erliane,1
euciene,1
geraldine,1
gioana,1
irenilce,1
isabelita,1
landia,1
layene,1
luriane,1
luzmarina,1
miram,0.928057553956835
natiene,1
norvina,1
persia,1
placidia,1
quivia,1
renilse,1
thiciane,1
vanita,1
zilva,1
gessiara,1
yanni,0.911660777385159
alderi,0.121455576559546
alineia,1
analici,1
aniceia,1
binca,1
clemir,0.272245762711864
clemiuda,1
cleudenir,0.67989417989418
cremildes,1
deizi,1
eulita,1
ezaltina,1
fe,1
hariane,1
heitor,0.00699281671745755
inayara,1
jaislane,1
jhonatan,0.00647208441411267
juscineide,1
juslei,0.669270833333333
kamyle,1
ledijane,1
lourinete,1
lusmarina,1
marenilza,1
mariliz,1
marivana,1
ney,0.0310124291058284
phamela,1
priscia,1
rakely,1
samala,1
stfani,1
suiani,1
umbilina,1
vandalucia,1
adolfa,1
alusca,1
anir,0.668407310704961
delesia,1
elinir,1
eliseuda,1
emerentina,1
euclides,0.00972977081828893
